worker_skill_id,worker_id,skill_id,proficiency_level,source,validated_flag,last_assessed_date
WS000011459,W00002131,SK00006,1,Manager Assessment,False,2025-12-27
WS000011460,W00002131,SK00008,3,Learning Completion,True,2025-07-09
WS000011461,W00002131,SK00011,2,Manager Assessment,True,2025-10-03
WS000011462,W00002131,SK00021,4,Manager Assessment,True,2026-02-12
WS000011463,W00002131,SK00025,4,Self Assessment,False,2025-03-27
WS000011464,W00002131,SK00009,3,Learning Completion,True,2025-05-10
WS000011465,W00002132,SK00010,2,Manager Assessment,False,2025-06-20
WS000011466,W00002132,SK00018,4,Manager Assessment,True,2025-04-30
WS000011467,W00002132,SK00035,2,Manager Assessment,True,2025-04-26
WS000011468,W00002132,SK00025,2,Certification,True,2025-03-02
WS000011469,W00002132,SK00008,1,Certification,True,2026-06-22
WS000011470,W00002133,SK00029,2,Learning Completion,True,2026-06-13
WS000011471,W00002133,SK00026,3,Certification,True,2025-09-27
WS000011472,W00002133,SK00027,1,Manager Assessment,False,2025-12-31
WS000011473,W00002133,SK00033,4,Self Assessment,False,2026-03-16
WS000011474,W00002134,SK00031,1,Manager Assessment,True,2026-03-15
WS000011475,W00002134,SK00026,5,Certification,True,2025-03-13
WS000011476,W00002134,SK00018,4,Learning Completion,True,2026-03-23
WS000011477,W00002134,SK00011,1,Manager Assessment,False,2026-05-05
WS000011478,W00002134,SK00037,4,Manager Assessment,True,2026-01-26
WS000011479,W00002134,SK00022,3,Self Assessment,False,2026-04-30
WS000011480,W00002135,SK00031,3,Certification,True,2025-07-29
WS000011481,W00002135,SK00006,2,Manager Assessment,True,2025-03-28
WS000011482,W00002135,SK00011,2,Manager Assessment,True,2025-08-30
WS000011483,W00002135,SK00027,4,Self Assessment,False,2025-09-17
WS000011484,W00002135,SK00003,4,Learning Completion,True,2025-09-09
WS000011485,W00002136,SK00026,2,Manager Assessment,True,2026-06-14
WS000011486,W00002136,SK00027,2,Self Assessment,False,2026-04-05
WS000011487,W00002136,SK00028,1,Learning Completion,False,2025-02-09
WS000011488,W00002136,SK00033,4,Manager Assessment,True,2026-02-11
WS000011489,W00002138,SK00024,4,Certification,True,2026-04-17
WS000011490,W00002138,SK00030,3,Self Assessment,False,2026-01-16
WS000011491,W00002138,SK00010,5,Manager Assessment,True,2025-03-07
WS000011492,W00002138,SK00011,3,Manager Assessment,False,2025-03-09
WS000011493,W00002138,SK00028,4,Manager Assessment,True,2025-09-23
WS000011494,W00002138,SK00019,3,Manager Assessment,True,2025-05-03
WS000011495,W00002138,SK00040,3,Certification,True,2025-06-22
WS000011496,W00002138,SK00009,2,Certification,True,2025-06-27
WS000011497,W00002139,SK00031,5,Self Assessment,False,2026-06-18
WS000011498,W00002139,SK00026,2,Certification,True,2025-03-22
WS000011499,W00002139,SK00007,4,Manager Assessment,True,2026-03-18
WS000011500,W00002139,SK00011,4,Manager Assessment,True,2026-04-03
WS000011501,W00002139,SK00027,4,Certification,True,2026-05-25
WS000011502,W00002139,SK00022,5,Learning Completion,True,2026-06-06
WS000011503,W00002140,SK00024,4,Manager Assessment,True,2025-04-30
WS000011504,W00002140,SK00034,2,Certification,False,2026-06-15
WS000011505,W00002140,SK00031,4,Self Assessment,False,2025-09-17
WS000011506,W00002140,SK00026,2,Certification,True,2025-07-24
WS000011507,W00002140,SK00018,3,Manager Assessment,True,2025-12-18
WS000011508,W00002140,SK00029,1,Certification,True,2025-04-26
WS000011509,W00002140,SK00013,1,Certification,True,2025-10-03
WS000011510,W00002140,SK00009,3,Learning Completion,True,2026-01-19
WS000011511,W00002141,SK00040,3,Manager Assessment,True,2026-06-13
WS000011512,W00002141,SK00026,4,Learning Completion,True,2025-11-22
WS000011513,W00002141,SK00027,4,Manager Assessment,True,2026-04-19
WS000011514,W00002141,SK00028,2,Manager Assessment,True,2025-10-29
WS000011515,W00002141,SK00033,3,Learning Completion,True,2025-01-24
WS000011516,W00002141,SK00005,3,Certification,True,2025-07-26
WS000011517,W00002142,SK00031,2,Manager Assessment,False,2026-02-21
WS000011518,W00002142,SK00026,3,Certification,True,2025-05-15
WS000011519,W00002142,SK00018,2,Manager Assessment,True,2025-12-24
WS000011520,W00002142,SK00011,3,Self Assessment,False,2026-05-22
WS000011521,W00002142,SK00008,4,Self Assessment,False,2026-05-22
WS000011522,W00002143,SK00024,4,Manager Assessment,True,2026-03-10
WS000011523,W00002143,SK00026,2,Manager Assessment,True,2025-08-10
WS000011524,W00002143,SK00018,4,Certification,True,2025-09-23
WS000011525,W00002143,SK00027,2,Manager Assessment,True,2026-03-17
WS000011526,W00002143,SK00033,3,Learning Completion,True,2025-09-28
WS000011527,W00002143,SK00036,2,Learning Completion,True,2026-06-13
WS000011528,W00002143,SK00008,3,Learning Completion,True,2025-12-13
WS000011529,W00002144,SK00010,1,Manager Assessment,True,2026-05-15
WS000011530,W00002144,SK00006,3,Manager Assessment,True,2025-07-11
WS000011531,W00002144,SK00015,5,Certification,True,2025-01-28
WS000011532,W00002144,SK00036,5,Learning Completion,True,2025-12-14
WS000011533,W00002144,SK00001,4,Self Assessment,False,2025-07-25
WS000011534,W00002145,SK00038,4,Learning Completion,False,2026-03-16
WS000011535,W00002145,SK00007,5,Certification,True,2025-12-05
WS000011536,W00002145,SK00035,1,Learning Completion,False,2025-03-17
WS000011537,W00002145,SK00016,2,Self Assessment,False,2025-10-29
WS000011538,W00002145,SK00009,4,Self Assessment,False,2025-09-03
WS000011539,W00002145,SK00028,2,Self Assessment,False,2025-05-02
WS000011540,W00002145,SK00005,3,Self Assessment,False,2026-04-15
WS000011541,W00002145,SK00008,1,Learning Completion,True,2025-06-16
WS000011542,W00002146,SK00026,4,Manager Assessment,True,2026-05-23
WS000011543,W00002146,SK00018,3,Self Assessment,False,2025-04-17
WS000011544,W00002146,SK00022,3,Manager Assessment,False,2025-03-11
WS000011545,W00002146,SK00015,4,Manager Assessment,True,2025-01-19
WS000011546,W00002146,SK00027,1,Manager Assessment,True,2026-06-16
WS000011547,W00002146,SK00028,3,Manager Assessment,False,2026-03-04
WS000011548,W00002146,SK00001,4,Certification,True,2025-09-05
WS000011549,W00002146,SK00012,2,Learning Completion,True,2026-04-13
WS000011550,W00002147,SK00010,4,Certification,True,2025-06-07
WS000011551,W00002147,SK00017,2,Self Assessment,False,2025-07-28
WS000011552,W00002147,SK00018,4,Learning Completion,True,2025-08-11
WS000011553,W00002147,SK00007,1,Learning Completion,True,2025-10-04
WS000011554,W00002147,SK00009,3,Self Assessment,False,2026-02-17
WS000011555,W00002147,SK00013,2,Learning Completion,True,2025-06-28
WS000011556,W00002147,SK00025,4,Self Assessment,False,2025-02-15
WS000011557,W00002147,SK00008,4,Learning Completion,True,2025-03-31
WS000011558,W00002148,SK00026,4,Self Assessment,False,2025-10-25
WS000011559,W00002148,SK00004,3,Manager Assessment,True,2026-03-02
WS000011560,W00002148,SK00032,3,Certification,True,2025-09-22
WS000011561,W00002148,SK00007,2,Certification,True,2025-07-17
WS000011562,W00002148,SK00029,3,Certification,True,2025-09-17
WS000011563,W00002148,SK00023,5,Manager Assessment,False,2025-12-24
WS000011564,W00002148,SK00033,3,Certification,True,2025-06-04
WS000011565,W00002148,SK00009,4,Certification,True,2026-02-17
WS000011566,W00002149,SK00010,3,Self Assessment,False,2025-04-09
WS000011567,W00002149,SK00006,2,Self Assessment,False,2026-01-13
WS000011568,W00002149,SK00007,5,Self Assessment,False,2025-02-26
WS000011569,W00002149,SK00001,5,Manager Assessment,False,2026-02-14
WS000011570,W00002149,SK00037,1,Manager Assessment,True,2026-01-11
WS000011571,W00002149,SK00005,2,Manager Assessment,False,2026-01-20
WS000011572,W00002149,SK00025,4,Certification,True,2026-04-17
WS000011573,W00002150,SK00006,1,Manager Assessment,True,2025-03-31
WS000011574,W00002150,SK00009,3,Self Assessment,False,2025-06-16
WS000011575,W00002150,SK00021,4,Self Assessment,False,2025-06-22
WS000011576,W00002150,SK00003,2,Manager Assessment,True,2025-05-18
WS000011577,W00002150,SK00005,1,Certification,True,2025-09-17
WS000011578,W00002150,SK00008,1,Manager Assessment,False,2025-10-30
WS000011579,W00002152,SK00029,2,Self Assessment,False,2025-09-01
WS000011580,W00002152,SK00026,2,Learning Completion,True,2026-04-11
WS000011581,W00002152,SK00027,3,Manager Assessment,True,2026-02-02
WS000011582,W00002152,SK00028,3,Certification,True,2026-05-23
WS000011583,W00002153,SK00040,2,Manager Assessment,True,2025-10-24
WS000011584,W00002153,SK00006,5,Manager Assessment,True,2026-05-18
WS000011585,W00002153,SK00007,2,Manager Assessment,True,2026-06-07
WS000011586,W00002153,SK00016,4,Manager Assessment,True,2026-03-11
WS000011587,W00002153,SK00021,3,Learning Completion,False,2025-10-31
WS000011588,W00002153,SK00037,2,Manager Assessment,True,2025-02-19
WS000011589,W00002153,SK00005,3,Self Assessment,False,2025-07-14
WS000011590,W00002153,SK00009,3,Manager Assessment,True,2025-02-17
WS000011591,W00002154,SK00026,3,Self Assessment,False,2025-12-05
WS000011592,W00002154,SK00013,1,Manager Assessment,True,2025-07-03
WS000011593,W00002154,SK00028,3,Learning Completion,True,2026-05-08
WS000011594,W00002154,SK00033,4,Manager Assessment,True,2026-02-23
WS000011595,W00002156,SK00010,3,Manager Assessment,True,2025-01-29
WS000011596,W00002156,SK00026,3,Manager Assessment,True,2026-05-16
WS000011597,W00002156,SK00004,2,Certification,True,2025-12-12
WS000011598,W00002156,SK00023,3,Manager Assessment,True,2025-09-06
WS000011599,W00002156,SK00016,2,Self Assessment,False,2025-02-04
WS000011600,W00002156,SK00021,2,Manager Assessment,True,2025-12-19
WS000011601,W00002156,SK00036,3,Manager Assessment,True,2025-10-20
WS000011602,W00002156,SK00009,3,Self Assessment,False,2025-07-10
WS000011603,W00002157,SK00026,2,Manager Assessment,True,2025-02-23
WS000011604,W00002157,SK00029,2,Self Assessment,False,2026-04-04
WS000011605,W00002157,SK00027,4,Learning Completion,True,2025-09-23
WS000011606,W00002157,SK00028,3,Self Assessment,False,2025-07-14
WS000011607,W00002157,SK00033,2,Self Assessment,False,2025-08-14
WS000011608,W00002157,SK00013,3,Manager Assessment,True,2025-08-03
WS000011609,W00002158,SK00036,5,Manager Assessment,True,2026-05-14
WS000011610,W00002158,SK00003,5,Self Assessment,False,2025-01-25
WS000011611,W00002158,SK00002,5,Learning Completion,True,2026-06-11
WS000011612,W00002158,SK00004,3,Manager Assessment,True,2026-04-07
WS000011613,W00002159,SK00010,2,Manager Assessment,True,2025-03-30
WS000011614,W00002159,SK00007,1,Self Assessment,False,2025-08-05
WS000011615,W00002159,SK00009,3,Manager Assessment,True,2026-05-16
WS000011616,W00002159,SK00008,2,Manager Assessment,True,2025-04-19
WS000011617,W00002160,SK00018,3,Self Assessment,False,2026-05-03
WS000011618,W00002160,SK00007,3,Certification,True,2025-11-19
WS000011619,W00002160,SK00022,4,Learning Completion,True,2026-01-10
WS000011620,W00002160,SK00040,1,Certification,True,2025-12-09
WS000011621,W00002160,SK00025,3,Certification,True,2025-10-14
WS000011622,W00002160,SK00009,2,Self Assessment,False,2025-01-17
WS000011623,W00002162,SK00031,3,Learning Completion,True,2026-02-11
WS000011624,W00002162,SK00011,2,Manager Assessment,True,2025-12-28
WS000011625,W00002162,SK00008,3,Manager Assessment,True,2025-12-18
WS000011626,W00002162,SK00021,3,Manager Assessment,True,2026-04-21
WS000011627,W00002163,SK00015,3,Self Assessment,False,2025-01-02
WS000011628,W00002163,SK00027,3,Learning Completion,True,2025-03-28
WS000011629,W00002163,SK00019,1,Manager Assessment,True,2025-06-30
WS000011630,W00002163,SK00004,3,Self Assessment,False,2025-10-08
WS000011631,W00002163,SK00020,2,Self Assessment,False,2025-11-24
WS000011632,W00002163,SK00003,3,Certification,True,2026-06-21
WS000011633,W00002163,SK00009,5,Self Assessment,False,2025-09-28
WS000011634,W00002164,SK00031,3,Self Assessment,False,2025-03-11
WS000011635,W00002164,SK00006,4,Manager Assessment,True,2025-12-31
WS000011636,W00002164,SK00018,3,Self Assessment,False,2025-07-31
WS000011637,W00002164,SK00029,5,Self Assessment,False,2025-07-14
WS000011638,W00002164,SK00011,3,Learning Completion,True,2025-03-01
WS000011639,W00002165,SK00006,3,Self Assessment,False,2025-01-27
WS000011640,W00002165,SK00005,3,Self Assessment,False,2025-05-15
WS000011641,W00002165,SK00009,3,Self Assessment,False,2026-04-26
WS000011642,W00002165,SK00021,2,Self Assessment,False,2025-04-22
WS000011643,W00002166,SK00010,5,Manager Assessment,True,2026-05-11
WS000011644,W00002166,SK00012,4,Manager Assessment,True,2025-03-19
WS000011645,W00002166,SK00019,3,Learning Completion,True,2025-10-20
WS000011646,W00002166,SK00009,3,Learning Completion,True,2025-03-28
WS000011647,W00002168,SK00024,4,Learning Completion,True,2026-05-29
WS000011648,W00002168,SK00034,4,Self Assessment,False,2025-03-17
WS000011649,W00002168,SK00008,3,Self Assessment,False,2025-08-28
WS000011650,W00002168,SK00005,4,Certification,True,2025-11-10
WS000011651,W00002168,SK00009,3,Manager Assessment,False,2025-12-17
WS000011652,W00002169,SK00010,3,Self Assessment,False,2025-02-15
WS000011653,W00002169,SK00006,5,Manager Assessment,True,2025-10-06
WS000011654,W00002169,SK00005,5,Learning Completion,True,2025-06-07
WS000011655,W00002169,SK00008,2,Self Assessment,False,2026-03-31
WS000011656,W00002170,SK00031,2,Manager Assessment,True,2025-12-11
WS000011657,W00002170,SK00026,2,Self Assessment,False,2025-03-25
WS000011658,W00002170,SK00011,5,Manager Assessment,True,2025-06-17
WS000011659,W00002170,SK00019,5,Certification,True,2025-04-04
WS000011660,W00002170,SK00025,4,Self Assessment,False,2025-12-28
WS000011661,W00002171,SK00034,3,Self Assessment,False,2025-06-25
WS000011662,W00002171,SK00031,2,Manager Assessment,True,2025-03-13
WS000011663,W00002171,SK00018,3,Manager Assessment,True,2025-06-24
WS000011664,W00002171,SK00011,2,Manager Assessment,True,2025-10-19
WS000011665,W00002171,SK00027,1,Self Assessment,False,2025-03-21
WS000011666,W00002171,SK00036,3,Self Assessment,False,2025-04-14
WS000011667,W00002171,SK00003,4,Manager Assessment,True,2025-08-06
WS000011668,W00002171,SK00025,2,Learning Completion,True,2026-05-06
WS000011669,W00002172,SK00010,3,Self Assessment,False,2025-10-08
WS000011670,W00002172,SK00018,4,Certification,False,2026-01-17
WS000011671,W00002172,SK00015,2,Learning Completion,False,2025-08-24
WS000011672,W00002172,SK00005,2,Certification,True,2025-12-11
WS000011673,W00002172,SK00012,2,Certification,True,2026-02-04
WS000011674,W00002173,SK00031,3,Manager Assessment,True,2026-03-24
WS000011675,W00002173,SK00026,3,Manager Assessment,True,2025-03-18
WS000011676,W00002173,SK00023,3,Certification,False,2026-05-05
WS000011677,W00002173,SK00011,2,Learning Completion,True,2025-06-11
WS000011678,W00002173,SK00027,2,Learning Completion,True,2025-10-16
WS000011679,W00002173,SK00005,5,Manager Assessment,True,2025-11-19
WS000011680,W00002174,SK00026,2,Certification,True,2026-06-14
WS000011681,W00002174,SK00011,2,Manager Assessment,True,2025-01-12
WS000011682,W00002174,SK00027,3,Certification,True,2025-01-18
WS000011683,W00002174,SK00001,4,Certification,True,2026-02-10
WS000011684,W00002175,SK00031,3,Certification,True,2025-03-21
WS000011685,W00002175,SK00026,2,Manager Assessment,False,2025-01-21
WS000011686,W00002175,SK00011,3,Learning Completion,True,2026-06-14
WS000011687,W00002175,SK00027,2,Certification,False,2025-05-02
WS000011688,W00002176,SK00034,4,Self Assessment,False,2025-12-02
WS000011689,W00002176,SK00037,3,Manager Assessment,True,2025-07-24
WS000011690,W00002176,SK00028,5,Learning Completion,True,2025-05-28
WS000011691,W00002176,SK00004,3,Certification,True,2025-03-01
WS000011692,W00002176,SK00036,4,Manager Assessment,False,2025-10-21
WS000011693,W00002176,SK00003,1,Learning Completion,True,2025-01-17
WS000011694,W00002176,SK00002,4,Self Assessment,False,2025-12-13
WS000011695,W00002178,SK00035,2,Self Assessment,False,2025-02-24
WS000011696,W00002178,SK00024,2,Self Assessment,False,2025-09-14
WS000011697,W00002178,SK00011,3,Self Assessment,False,2026-02-24
WS000011698,W00002178,SK00027,3,Self Assessment,False,2025-04-11
WS000011699,W00002179,SK00026,3,Certification,True,2026-01-25
WS000011700,W00002179,SK00012,3,Self Assessment,False,2025-04-06
WS000011701,W00002179,SK00029,4,Learning Completion,True,2025-12-26
WS000011702,W00002179,SK00028,1,Self Assessment,False,2026-03-07
WS000011703,W00002179,SK00033,2,Self Assessment,False,2025-03-07
WS000011704,W00002179,SK00019,2,Self Assessment,False,2025-10-03
WS000011705,W00002179,SK00022,5,Learning Completion,True,2026-06-14
WS000011706,W00002180,SK00030,3,Manager Assessment,False,2025-07-06
WS000011707,W00002180,SK00031,3,Certification,False,2025-06-12
WS000011708,W00002180,SK00026,4,Manager Assessment,True,2025-12-30
WS000011709,W00002180,SK00011,3,Manager Assessment,True,2025-01-04
WS000011710,W00002180,SK00027,3,Certification,True,2025-07-03
WS000011711,W00002180,SK00019,2,Certification,True,2025-02-09
WS000011712,W00002180,SK00004,3,Self Assessment,False,2025-10-06
WS000011713,W00002181,SK00033,3,Certification,True,2025-03-02
WS000011714,W00002181,SK00030,4,Learning Completion,True,2025-01-03
WS000011715,W00002181,SK00031,3,Certification,True,2025-09-22
WS000011716,W00002181,SK00029,4,Self Assessment,False,2025-02-20
WS000011717,W00002181,SK00016,3,Manager Assessment,True,2025-05-31
WS000011718,W00002181,SK00027,2,Self Assessment,False,2025-03-26
WS000011719,W00002181,SK00028,5,Learning Completion,True,2025-08-04
WS000011720,W00002181,SK00021,3,Self Assessment,False,2025-01-28
WS000011721,W00002182,SK00006,3,Learning Completion,True,2026-05-13
WS000011722,W00002182,SK00005,3,Manager Assessment,False,2026-05-01
WS000011723,W00002182,SK00022,1,Manager Assessment,True,2025-11-02
WS000011724,W00002182,SK00008,5,Certification,True,2025-03-29
WS000011725,W00002183,SK00026,5,Learning Completion,True,2025-09-26
WS000011726,W00002183,SK00007,1,Learning Completion,True,2025-12-13
WS000011727,W00002183,SK00027,3,Learning Completion,True,2026-05-22
WS000011728,W00002183,SK00002,3,Manager Assessment,True,2026-06-09
WS000011729,W00002185,SK00036,4,Manager Assessment,True,2025-08-09
WS000011730,W00002185,SK00003,5,Learning Completion,True,2025-11-09
WS000011731,W00002185,SK00002,4,Manager Assessment,True,2025-05-14
WS000011732,W00002185,SK00024,3,Learning Completion,True,2026-02-09
WS000011733,W00002186,SK00010,2,Self Assessment,False,2025-07-12
WS000011734,W00002186,SK00017,3,Manager Assessment,False,2025-09-16
WS000011735,W00002186,SK00029,2,Manager Assessment,True,2025-10-11
WS000011736,W00002186,SK00027,1,Learning Completion,True,2026-05-11
WS000011737,W00002186,SK00020,3,Manager Assessment,True,2025-10-31
WS000011738,W00002186,SK00036,5,Learning Completion,True,2025-03-26
WS000011739,W00002186,SK00005,2,Learning Completion,True,2025-03-11
WS000011740,W00002186,SK00008,1,Self Assessment,False,2025-04-11
WS000011741,W00002187,SK00024,3,Manager Assessment,True,2025-01-22
WS000011742,W00002187,SK00026,4,Self Assessment,False,2025-06-14
WS000011743,W00002187,SK00018,2,Self Assessment,False,2026-01-19
WS000011744,W00002187,SK00011,3,Self Assessment,False,2025-01-18
WS000011745,W00002187,SK00027,3,Manager Assessment,True,2025-11-14
WS000011746,W00002188,SK00010,4,Self Assessment,False,2025-10-30
WS000011747,W00002188,SK00006,3,Manager Assessment,True,2026-02-02
WS000011748,W00002188,SK00012,5,Manager Assessment,True,2025-05-05
WS000011749,W00002188,SK00014,3,Certification,True,2026-04-12
WS000011750,W00002189,SK00006,3,Self Assessment,False,2025-02-16
WS000011751,W00002189,SK00036,3,Manager Assessment,True,2026-03-28
WS000011752,W00002189,SK00037,2,Manager Assessment,True,2025-03-15
WS000011753,W00002189,SK00005,1,Self Assessment,False,2026-03-21
WS000011754,W00002189,SK00009,2,Certification,True,2025-03-15
WS000011755,W00002190,SK00024,4,Certification,True,2025-01-09
WS000011756,W00002190,SK00015,2,Self Assessment,False,2025-08-14
WS000011757,W00002190,SK00028,2,Learning Completion,True,2025-08-12
WS000011758,W00002190,SK00036,2,Certification,True,2026-03-01
WS000011759,W00002190,SK00005,2,Certification,True,2025-05-15
WS000011760,W00002190,SK00009,2,Manager Assessment,True,2025-04-08
WS000011761,W00002191,SK00024,2,Manager Assessment,True,2026-01-06
WS000011762,W00002191,SK00029,3,Self Assessment,False,2026-02-07
WS000011763,W00002191,SK00011,3,Manager Assessment,True,2025-02-11
WS000011764,W00002191,SK00027,2,Learning Completion,False,2026-01-28
WS000011765,W00002191,SK00028,3,Manager Assessment,False,2025-12-30
WS000011766,W00002191,SK00033,3,Self Assessment,False,2026-05-02
WS000011767,W00002191,SK00037,3,Self Assessment,False,2025-11-18
WS000011768,W00002192,SK00031,5,Learning Completion,True,2025-08-12
WS000011769,W00002192,SK00026,3,Manager Assessment,True,2025-10-11
WS000011770,W00002192,SK00032,2,Learning Completion,True,2025-05-24
WS000011771,W00002192,SK00018,3,Manager Assessment,True,2025-12-26
WS000011772,W00002192,SK00029,2,Manager Assessment,True,2025-10-19
WS000011773,W00002192,SK00028,2,Certification,True,2025-04-06
WS000011774,W00002192,SK00025,2,Manager Assessment,True,2025-11-17
WS000011775,W00002193,SK00024,1,Self Assessment,False,2025-03-27
WS000011776,W00002193,SK00040,2,Self Assessment,False,2026-02-25
WS000011777,W00002193,SK00007,3,Self Assessment,False,2025-02-01
WS000011778,W00002193,SK00013,3,Manager Assessment,True,2025-09-17
WS000011779,W00002193,SK00028,3,Manager Assessment,True,2025-02-04
WS000011780,W00002193,SK00019,3,Learning Completion,True,2025-08-03
WS000011781,W00002193,SK00036,2,Learning Completion,False,2025-04-23
WS000011782,W00002193,SK00005,3,Manager Assessment,True,2025-05-07
WS000011783,W00002194,SK00038,5,Learning Completion,True,2025-04-08
WS000011784,W00002194,SK00006,5,Self Assessment,False,2025-12-30
WS000011785,W00002194,SK00021,4,Self Assessment,False,2026-01-11
WS000011786,W00002194,SK00036,2,Self Assessment,False,2025-09-30
WS000011787,W00002194,SK00001,4,Manager Assessment,True,2026-02-03
WS000011788,W00002194,SK00005,4,Manager Assessment,True,2025-02-15
WS000011789,W00002194,SK00022,1,Manager Assessment,True,2024-12-30
WS000011790,W00002194,SK00009,3,Manager Assessment,True,2025-06-02
WS000011791,W00002195,SK00010,2,Self Assessment,False,2025-03-12
WS000011792,W00002195,SK00006,2,Certification,True,2025-05-02
WS000011793,W00002195,SK00018,1,Learning Completion,False,2025-10-27
WS000011794,W00002195,SK00019,3,Learning Completion,True,2025-06-30
WS000011795,W00002195,SK00040,2,Self Assessment,False,2025-08-27
WS000011796,W00002195,SK00008,2,Self Assessment,False,2026-01-17
WS000011797,W00002196,SK00038,5,Self Assessment,False,2025-08-16
WS000011798,W00002196,SK00007,3,Manager Assessment,True,2025-07-25
WS000011799,W00002196,SK00009,4,Learning Completion,True,2025-07-07
WS000011800,W00002196,SK00005,2,Manager Assessment,True,2026-01-22
WS000011801,W00002196,SK00008,2,Certification,True,2025-07-24
WS000011802,W00002197,SK00017,2,Learning Completion,True,2025-05-13
WS000011803,W00002197,SK00023,4,Manager Assessment,True,2025-10-14
WS000011804,W00002197,SK00028,3,Manager Assessment,True,2025-07-22
WS000011805,W00002197,SK00033,1,Self Assessment,False,2026-05-05
WS000011806,W00002197,SK00001,2,Manager Assessment,True,2025-07-11
WS000011807,W00002197,SK00005,2,Self Assessment,False,2025-09-06
WS000011808,W00002197,SK00025,4,Learning Completion,True,2026-03-28
WS000011809,W00002199,SK00024,2,Self Assessment,False,2025-11-30
WS000011810,W00002199,SK00010,4,Manager Assessment,True,2026-01-18
WS000011811,W00002199,SK00029,2,Manager Assessment,False,2025-12-13
WS000011812,W00002199,SK00023,3,Certification,True,2025-12-11
WS000011813,W00002199,SK00005,4,Manager Assessment,True,2025-03-03
WS000011814,W00002199,SK00025,2,Self Assessment,False,2025-09-12
WS000011815,W00002200,SK00006,4,Certification,True,2026-02-09
WS000011816,W00002200,SK00007,3,Manager Assessment,True,2025-11-10
WS000011817,W00002200,SK00014,2,Self Assessment,False,2025-03-21
WS000011818,W00002200,SK00008,2,Manager Assessment,True,2026-01-01
WS000011819,W00002200,SK00029,4,Self Assessment,False,2025-07-13
WS000011820,W00002200,SK00039,2,Learning Completion,True,2026-03-30
WS000011821,W00002200,SK00013,3,Learning Completion,True,2025-05-31
WS000011822,W00002200,SK00009,3,Learning Completion,True,2025-12-24
WS000011823,W00002201,SK00030,3,Manager Assessment,False,2026-01-27
WS000011824,W00002201,SK00010,1,Manager Assessment,True,2026-05-25
WS000011825,W00002201,SK00009,5,Self Assessment,False,2025-06-06
WS000011826,W00002201,SK00021,4,Manager Assessment,False,2025-08-24
WS000011827,W00002201,SK00036,4,Learning Completion,True,2026-06-12
WS000011828,W00002201,SK00012,4,Manager Assessment,True,2025-08-15
WS000011829,W00002201,SK00008,4,Certification,True,2026-02-01
WS000011830,W00002202,SK00006,2,Manager Assessment,True,2025-10-28
WS000011831,W00002202,SK00008,4,Self Assessment,False,2026-05-28
WS000011832,W00002202,SK00022,3,Certification,True,2025-09-18
WS000011833,W00002202,SK00009,3,Learning Completion,True,2025-01-14
WS000011834,W00002203,SK00031,4,Self Assessment,False,2025-11-13
WS000011835,W00002203,SK00026,2,Learning Completion,True,2026-02-25
WS000011836,W00002203,SK00018,5,Manager Assessment,True,2025-05-12
WS000011837,W00002203,SK00027,2,Self Assessment,False,2025-12-20
WS000011838,W00002203,SK00012,5,Self Assessment,False,2025-05-03
WS000011839,W00002204,SK00010,1,Manager Assessment,True,2025-10-16
WS000011840,W00002204,SK00031,1,Learning Completion,True,2025-09-17
WS000011841,W00002204,SK00007,4,Self Assessment,False,2025-06-29
WS000011842,W00002204,SK00023,1,Learning Completion,True,2026-01-20
WS000011843,W00002204,SK00029,3,Manager Assessment,True,2025-05-15
WS000011844,W00002204,SK00020,3,Certification,True,2025-06-22
WS000011845,W00002204,SK00005,5,Learning Completion,True,2026-06-02
WS000011846,W00002204,SK00009,2,Learning Completion,True,2025-04-02
WS000011847,W00002205,SK00024,4,Learning Completion,True,2025-11-10
WS000011848,W00002205,SK00010,5,Learning Completion,False,2025-08-21
WS000011849,W00002205,SK00007,2,Self Assessment,False,2026-05-29
WS000011850,W00002205,SK00005,4,Manager Assessment,True,2026-04-13
WS000011851,W00002205,SK00009,2,Manager Assessment,False,2025-05-05
WS000011852,W00002207,SK00006,2,Learning Completion,False,2026-01-10
WS000011853,W00002207,SK00001,4,Self Assessment,False,2026-03-30
WS000011854,W00002207,SK00005,3,Learning Completion,True,2026-03-17
WS000011855,W00002207,SK00022,4,Self Assessment,False,2026-01-17
WS000011856,W00002207,SK00008,1,Manager Assessment,True,2026-04-21
WS000011857,W00002208,SK00026,5,Learning Completion,True,2025-12-31
WS000011858,W00002208,SK00027,2,Manager Assessment,True,2026-03-24
WS000011859,W00002208,SK00033,1,Self Assessment,False,2026-01-07
WS000011860,W00002208,SK00037,4,Self Assessment,False,2025-10-16
WS000011861,W00002208,SK00040,4,Self Assessment,False,2025-11-16
WS000011862,W00002210,SK00006,3,Manager Assessment,True,2026-02-14
WS000011863,W00002210,SK00029,2,Self Assessment,False,2026-01-08
WS000011864,W00002210,SK00033,4,Certification,True,2026-03-13
WS000011865,W00002210,SK00037,2,Certification,True,2025-03-16
WS000011866,W00002210,SK00005,3,Self Assessment,False,2025-12-27
WS000011867,W00002210,SK00012,3,Learning Completion,True,2026-03-15
WS000011868,W00002211,SK00026,3,Manager Assessment,True,2026-04-28
WS000011869,W00002211,SK00008,3,Manager Assessment,True,2026-05-22
WS000011870,W00002211,SK00027,3,Manager Assessment,True,2025-01-15
